flight_id,airline_code,flight_no,origin_airport_id,destination_airport_id,departure_time,arrival_time,aircraft_type,statuss,pilot_id,co_pilot_id
FL000225,JL,JL24,AP0075,AP0092,10/23/2025 9:21,10/23/2025 20:12,Boeing 777-300ER,Completed,113,108
FL000226,LH,LH800,AP0076,AP0093,11/21/2025 13:14,11/21/2025 15:26,Boeing 737-800,Completed,101,108
FL000227,TG,TG4179,AP0077,AP0094,7/3/2025 15:29,7/3/2025 18:09,Boeing 787-9,Completed,119,108
FL000228,KE,KE9935,AP0078,AP0095,10/14/2025 6:17,10/14/2025 9:23,Boeing 737-800,Completed,111,132
FL000229,MH,MH7722,AP0079,AP0096,2/28/2025 17:30,2/28/2025 21:11,Airbus A320,Completed,111,110
FL000230,SQ,SQ6988,AP0080,AP0097,5/26/2025 16:20,5/26/2025 21:48,Boeing 787-9,Completed,133,108
FL000231,TG,TG4374,AP0081,AP0098,5/8/2025 19:52,5/9/2025 10:39,Airbus A320,Completed,119,132
FL000232,MH,MH862,AP0082,AP0099,6/19/2025 7:59,6/19/2025 13:34,Airbus A350-900,Completed,104,132
FL000233,LH,LH216,AP0083,AP0100,4/6/2025 0:52,4/6/2025 9:09,Boeing 787-9,Completed,117,108
FL000234,QF,QF237,AP0084,AP0101,10/7/2025 3:39,10/7/2025 19:17,Airbus A320,Completed,102,110
FL000235,CX,CX134,AP0085,AP0102,6/1/2025 3:44,6/1/2025 6:56,Boeing 787-9,Cancelled,115,110
FL000236,AF,AF8921,AP0086,AP0103,6/24/2025 5:41,6/24/2025 13:44,Boeing 777-300ER,Delayed,133,108
FL000237,MH,MH516,AP0087,AP0104,7/17/2025 6:51,7/17/2025 18:00,Boeing 787-9,Delayed,123,132
FL000238,NH,NH9399,AP0088,AP0105,7/21/2025 3:08,7/21/2025 8:08,Boeing 737-800,Completed,107,132
FL000239,SQ,SQ135,AP0089,AP0106,11/15/2025 4:15,11/15/2025 17:42,Boeing 787-9,Delayed,133,132
FL000240,AF,AF411,AP0090,AP0107,7/23/2025 0:12,7/23/2025 9:52,Boeing 737-800,Completed,117,110
FL000241,CX,CX369,AP0091,AP0108,9/16/2025 18:33,9/17/2025 8:32,Boeing 777-300ER,Completed,117,108
FL000242,SQ,SQ667,AP0092,AP0109,5/18/2025 12:18,5/18/2025 21:27,Boeing 787-9,Delayed,138,108
FL000243,SQ,SQ498,AP0093,AP0110,1/30/2025 16:39,1/31/2025 6:58,Airbus A320,Completed,138,132
FL000244,EK,EK504,AP0094,AP0111,5/26/2025 13:20,5/27/2025 4:21,Boeing 787-9,Completed,102,110
FL000245,KE,KE2007,AP0095,AP0112,9/14/2025 15:07,9/15/2025 4:38,Airbus A350-900,Completed,138,118
FL000246,NH,NH8069,AP0096,AP0113,4/23/2025 0:25,4/23/2025 15:25,Airbus A320,Completed,119,118
FL000247,SQ,SQ131,AP0097,AP0114,9/30/2025 23:55,10/1/2025 2:17,Airbus A320,Completed,115,118
FL000248,MH,MH903,AP0098,AP0115,9/22/2025 18:01,9/22/2025 21:32,Boeing 777-300ER,Completed,119,108
FL000249,SQ,SQ8650,AP0099,AP0116,8/31/2025 9:12,8/31/2025 12:13,Boeing 777-300ER,Completed,104,118
FL000250,EK,EK1660,AP0100,AP0117,8/3/2025 4:27,8/3/2025 15:29,Airbus A350-900,Completed,138,132
FL000251,QF,QF75,AP0101,AP0118,5/4/2025 6:52,5/4/2025 22:23,Airbus A350-900,Completed,138,118
FL000252,TG,TG85,AP0102,AP0119,4/8/2025 16:53,4/8/2025 20:12,Airbus A350-900,Completed,117,132
FL000253,NH,NH144,AP0103,AP0120,2/6/2025 2:54,2/6/2025 5:06,Boeing 737-800,Completed,131,118
FL000254,SQ,SQ309,AP0104,AP0121,8/25/2025 2:58,8/25/2025 17:13,Airbus A350-900,Completed,111,108
FL000255,AF,AF197,AP0105,AP0122,10/21/2025 15:25,10/22/2025 5:19,Boeing 737-800,Completed,123,108
FL000256,MH,MH145,AP0106,AP0123,8/10/2025 3:16,8/10/2025 10:10,Airbus A320,Completed,104,118
FL000257,CX,CX107,AP0107,AP0124,9/6/2025 11:59,9/6/2025 17:52,Airbus A320,Completed,133,108
FL000258,MH,MH100,AP0108,AP0125,2/15/2025 21:59,2/16/2025 1:46,Boeing 777-300ER,Completed,105,108
FL000259,JL,JL7212,AP0109,AP0126,1/13/2025 1:55,1/13/2025 4:19,Airbus A350-900,Completed,115,118
FL000260,UA,UA74,AP0110,AP0127,11/15/2025 13:18,11/15/2025 17:32,Airbus A350-900,Completed,102,108
FL000261,TG,TG895,AP0111,AP0128,2/16/2025 21:56,2/16/2025 23:35,Boeing 777-300ER,Delayed,123,132
FL000262,QF,QF865,AP0112,AP0129,9/30/2025 22:52,10/1/2025 4:28,Boeing 787-9,Completed,138,118
FL000263,EK,EK689,AP0113,AP0130,5/24/2025 11:48,5/25/2025 1:35,Airbus A350-900,Completed,138,118
FL000264,AF,AF93,AP0114,AP0131,5/21/2025 21:06,5/21/2025 22:58,Airbus A350-900,Completed,117,108
FL000265,MH,MH1990,AP0115,AP0132,12/21/2025 4:17,12/21/2025 18:38,Airbus A350-900,Completed,102,118
FL000266,SQ,SQ660,AP0116,AP0133,11/28/2025 19:47,11/29/2025 10:34,Airbus A320,Completed,113,108
FL000267,SQ,SQ5179,AP0117,AP0134,3/6/2025 1:58,3/6/2025 16:14,Boeing 777-300ER,Completed,102,108
FL000268,CX,CX781,AP0118,AP0135,2/6/2025 5:47,2/6/2025 17:38,Airbus A320,Completed,105,132
FL000269,UA,UA51,AP0119,AP0136,7/17/2025 23:42,7/18/2025 5:55,Airbus A350-900,Completed,123,118
FL000270,EK,EK55,AP0120,AP0137,9/15/2025 16:22,9/16/2025 6:38,Boeing 777-300ER,Completed,123,110
FL000271,QF,QF691,AP0121,AP0138,6/4/2025 15:15,6/5/2025 4:49,Boeing 787-9,Completed,101,118
FL000272,UA,UA8214,AP0122,AP0139,9/24/2025 16:39,9/24/2025 20:11,Boeing 787-9,Delayed,115,132
FL000273,JL,JL808,AP0123,AP0140,10/11/2025 13:39,10/12/2025 3:39,Airbus A320,Completed,123,108
FL000274,UA,UA29,AP0124,AP0141,6/19/2025 11:42,6/19/2025 14:17,Boeing 737-800,Completed,131,110
FL000275,JL,JL24,AP0125,AP0142,10/23/2025 9:21,10/23/2025 20:12,Boeing 777-300ER,Completed,113,108
FL000276,LH,LH800,AP0126,AP0143,11/21/2025 13:14,11/21/2025 15:26,Boeing 737-800,Completed,101,108
FL000277,TG,TG4179,AP0127,AP0144,7/3/2025 15:29,7/3/2025 18:09,Boeing 787-9,Delayed,119,108
FL000278,KE,KE9935,AP0128,AP0145,10/14/2025 6:17,10/14/2025 9:23,Boeing 737-800,Completed,111,132
FL000279,MH,MH7722,AP0129,AP0146,2/28/2025 17:30,2/28/2025 21:11,Airbus A320,Completed,111,110
FL000280,SQ,SQ6988,AP0130,AP0147,5/26/2025 16:20,5/26/2025 21:48,Boeing 787-9,Completed,133,108
FL000281,TG,TG4374,AP0131,AP0148,5/8/2025 19:52,5/9/2025 10:39,Airbus A320,Completed,119,132
FL000282,MH,MH862,AP0132,AP0149,6/19/2025 7:59,6/19/2025 13:34,Airbus A350-900,Completed,104,132
FL000283,LH,LH216,AP0133,AP0150,4/6/2025 0:52,4/6/2025 9:09,Boeing 787-9,Completed,117,108
FL000284,QF,QF237,AP0134,AP0001,10/7/2025 3:39,10/7/2025 19:17,Airbus A320,Completed,102,110
FL000285,CX,CX134,AP0135,AP0002,6/1/2025 3:44,6/1/2025 6:56,Boeing 787-9,Completed,115,110
FL000286,AF,AF8921,AP0136,AP0003,6/24/2025 5:41,6/24/2025 13:44,Boeing 777-300ER,Completed,133,108
FL000287,MH,MH516,AP0137,AP0004,7/17/2025 6:51,7/17/2025 18:00,Boeing 787-9,Completed,123,132
FL000288,NH,NH9399,AP0138,AP0005,7/21/2025 3:08,7/21/2025 8:08,Boeing 737-800,Completed,107,132
FL000289,SQ,SQ135,AP0139,AP0006,11/15/2025 4:15,11/15/2025 17:42,Boeing 787-9,Completed,133,132
FL000290,AF,AF411,AP0140,AP0007,7/23/2025 0:12,7/23/2025 9:52,Boeing 737-800,Completed,117,110
FL000291,CX,CX369,AP0141,AP0008,9/16/2025 18:33,9/17/2025 8:32,Boeing 777-300ER,Completed,117,108
FL000292,SQ,SQ667,AP0142,AP0009,5/18/2025 12:18,5/18/2025 21:27,Boeing 787-9,Completed,138,108
FL000293,SQ,SQ498,AP0143,AP0010,1/30/2025 16:39,1/31/2025 6:58,Airbus A320,Delayed,138,132
FL000294,EK,EK504,AP0144,AP0011,5/26/2025 13:20,5/27/2025 4:21,Boeing 787-9,Completed,102,110
FL000295,KE,KE2007,AP0145,AP0012,9/14/2025 15:07,9/15/2025 4:38,Airbus A350-900,Delayed,138,118
FL000296,NH,NH8069,AP0146,AP0013,4/23/2025 0:25,4/23/2025 15:25,Airbus A320,Completed,119,118
FL000297,SQ,SQ131,AP0147,AP0014,9/30/2025 23:55,10/1/2025 2:17,Airbus A320,Completed,115,118
FL000298,MH,MH903,AP0148,AP0015,9/22/2025 18:01,9/22/2025 21:32,Boeing 777-300ER,Completed,119,108
FL000299,SQ,SQ8650,AP0149,AP0016,8/31/2025 9:12,8/31/2025 12:13,Boeing 777-300ER,Completed,104,118
FL000300,EK,EK1660,AP0150,AP0017,8/3/2025 4:27,8/3/2025 15:29,Airbus A350-900,Completed,138,132
FL000301,QF,QF75,AP0001,AP0018,5/4/2025 6:52,5/4/2025 22:23,Airbus A350-900,Delayed,138,118
FL000302,TG,TG85,AP0002,AP0019,4/8/2025 16:53,4/8/2025 20:12,Airbus A350-900,Completed,117,132
FL000303,NH,NH144,AP0003,AP0020,2/6/2025 2:54,2/6/2025 5:06,Boeing 737-800,Completed,131,118
FL000304,SQ,SQ309,AP0004,AP0021,8/25/2025 2:58,8/25/2025 17:13,Airbus A350-900,Completed,111,108
FL000305,AF,AF197,AP0005,AP0022,10/21/2025 15:25,10/22/2025 5:19,Boeing 737-800,Completed,123,108
FL000306,MH,MH145,AP0006,AP0023,8/10/2025 3:16,8/10/2025 10:10,Airbus A320,Completed,104,118
FL000307,CX,CX107,AP0007,AP0024,9/6/2025 11:59,9/6/2025 17:52,Airbus A320,Completed,133,108
FL000308,MH,MH100,AP0008,AP0025,2/15/2025 21:59,2/16/2025 1:46,Boeing 777-300ER,Completed,105,108
FL000309,JL,JL7212,AP0009,AP0026,1/13/2025 1:55,1/13/2025 4:19,Airbus A350-900,Completed,115,118
FL000310,UA,UA74,AP0010,AP0027,11/15/2025 13:18,11/15/2025 17:32,Airbus A350-900,Completed,102,108
FL000311,TG,TG895,AP0011,AP0028,2/16/2025 21:56,2/16/2025 23:35,Boeing 777-300ER,Completed,123,132
FL000312,QF,QF865,AP0012,AP0029,9/30/2025 22:52,10/1/2025 4:28,Boeing 787-9,Completed,138,118
FL000313,EK,EK689,AP0013,AP0030,5/24/2025 11:48,5/25/2025 1:35,Airbus A350-900,Completed,138,118
FL000314,AF,AF93,AP0014,AP0031,5/21/2025 21:06,5/21/2025 22:58,Airbus A350-900,Completed,117,108
FL000315,MH,MH1990,AP0015,AP0032,12/21/2025 4:17,12/21/2025 18:38,Airbus A350-900,Completed,102,118
FL000316,SQ,SQ660,AP0016,AP0033,11/28/2025 19:47,11/29/2025 10:34,Airbus A320,Completed,113,108
FL000317,SQ,SQ5179,AP0017,AP0034,3/6/2025 1:58,3/6/2025 16:14,Boeing 777-300ER,Completed,102,108
FL000318,CX,CX781,AP0018,AP0035,2/6/2025 5:47,2/6/2025 17:38,Airbus A320,Completed,105,132
FL000319,UA,UA51,AP0019,AP0036,7/17/2025 23:42,7/18/2025 5:55,Airbus A350-900,Completed,123,118
FL000320,EK,EK55,AP0020,AP0037,9/15/2025 16:22,9/16/2025 6:38,Boeing 777-300ER,Completed,123,110
FL000321,QF,QF691,AP0021,AP0038,6/4/2025 15:15,6/5/2025 4:49,Boeing 787-9,Completed,101,118
FL000322,UA,UA8214,AP0022,AP0039,9/24/2025 16:39,9/24/2025 20:11,Boeing 787-9,Completed,115,132
FL000323,JL,JL808,AP0023,AP0040,10/11/2025 13:39,10/12/2025 3:39,Airbus A320,Completed,123,108
FL000324,UA,UA29,AP0024,AP0041,6/19/2025 11:42,6/19/2025 14:17,Boeing 737-800,Cancelled,131,110
FL000325,JL,JL24,AP0025,AP0042,10/23/2025 9:21,10/23/2025 20:12,Boeing 777-300ER,Completed,113,108
FL000326,LH,LH800,AP0026,AP0043,11/21/2025 13:14,11/21/2025 15:26,Boeing 737-800,Completed,101,108
FL000327,TG,TG4179,AP0027,AP0044,7/3/2025 15:29,7/3/2025 18:09,Boeing 787-9,Completed,119,108
FL000328,KE,KE9935,AP0028,AP0045,10/14/2025 6:17,10/14/2025 9:23,Boeing 737-800,Completed,111,132
FL000329,MH,MH7722,AP0029,AP0046,2/28/2025 17:30,2/28/2025 21:11,Airbus A320,Completed,111,110
FL000330,SQ,SQ6988,AP0030,AP0047,5/26/2025 16:20,5/26/2025 21:48,Boeing 787-9,Completed,133,108
FL000331,TG,TG4374,AP0031,AP0048,5/8/2025 19:52,5/9/2025 10:39,Airbus A320,Completed,119,132
FL000332,MH,MH862,AP0032,AP0049,6/19/2025 7:59,6/19/2025 13:34,Airbus A350-900,Completed,104,132
FL000333,LH,LH216,AP0033,AP0050,4/6/2025 0:52,4/6/2025 9:09,Boeing 787-9,Completed,117,108
FL000334,QF,QF237,AP0034,AP0051,10/7/2025 3:39,10/7/2025 19:17,Airbus A320,Completed,102,110
FL000335,CX,CX134,AP0035,AP0052,6/1/2025 3:44,6/1/2025 6:56,Boeing 787-9,Completed,115,110
FL000336,AF,AF8921,AP0036,AP0053,6/24/2025 5:41,6/24/2025 13:44,Boeing 777-300ER,Completed,133,108
FL000337,MH,MH516,AP0037,AP0054,7/17/2025 6:51,7/17/2025 18:00,Boeing 787-9,Completed,123,132
FL000338,NH,NH9399,AP0038,AP0055,7/21/2025 3:08,7/21/2025 8:08,Boeing 737-800,Completed,107,132
FL000339,SQ,SQ135,AP0039,AP0056,11/15/2025 4:15,11/15/2025 17:42,Boeing 787-9,Completed,133,132
FL000340,AF,AF411,AP0040,AP0057,7/23/2025 0:12,7/23/2025 9:52,Boeing 737-800,Completed,117,110
FL000341,CX,CX369,AP0041,AP0058,9/16/2025 18:33,9/17/2025 8:32,Boeing 777-300ER,Delayed,117,108
FL000342,SQ,SQ667,AP0042,AP0059,5/18/2025 12:18,5/18/2025 21:27,Boeing 787-9,Delayed,138,108
FL000343,SQ,SQ498,AP0043,AP0060,1/30/2025 16:39,1/31/2025 6:58,Airbus A320,Completed,138,132
FL000344,EK,EK504,AP0044,AP0061,5/26/2025 13:20,5/27/2025 4:21,Boeing 787-9,Completed,102,110
FL000345,KE,KE2007,AP0045,AP0062,9/14/2025 15:07,9/15/2025 4:38,Airbus A350-900,Delayed,138,118
FL000346,NH,NH8069,AP0046,AP0063,4/23/2025 0:25,4/23/2025 15:25,Airbus A320,Completed,119,118
FL000347,SQ,SQ131,AP0047,AP0064,9/30/2025 23:55,10/1/2025 2:17,Airbus A320,Completed,115,118
FL000348,MH,MH903,AP0048,AP0065,9/22/2025 18:01,9/22/2025 21:32,Boeing 777-300ER,Completed,119,108
FL000349,SQ,SQ8650,AP0049,AP0066,8/31/2025 9:12,8/31/2025 12:13,Boeing 777-300ER,Completed,104,118
FL000350,EK,EK1660,AP0050,AP0067,8/3/2025 4:27,8/3/2025 15:29,Airbus A350-900,Completed,138,132
FL000351,QF,QF75,AP0051,AP0068,5/4/2025 6:52,5/4/2025 22:23,Airbus A350-900,Completed,138,118
FL000352,TG,TG85,AP0052,AP0069,4/8/2025 16:53,4/8/2025 20:12,Airbus A350-900,Completed,117,132
FL000353,NH,NH144,AP0053,AP0070,2/6/2025 2:54,2/6/2025 5:06,Boeing 737-800,Delayed,131,118
FL000354,SQ,SQ309,AP0054,AP0071,8/25/2025 2:58,8/25/2025 17:13,Airbus A350-900,Completed,111,108
FL000355,AF,AF197,AP0055,AP0072,10/21/2025 15:25,10/22/2025 5:19,Boeing 737-800,Completed,123,108
FL000356,MH,MH145,AP0056,AP0073,8/10/2025 3:16,8/10/2025 10:10,Airbus A320,Cancelled,104,118
FL000357,CX,CX107,AP0057,AP0074,9/6/2025 11:59,9/6/2025 17:52,Airbus A320,Completed,133,108
FL000358,MH,MH100,AP0058,AP0075,2/15/2025 21:59,2/16/2025 1:46,Boeing 777-300ER,Completed,105,108
FL000359,JL,JL7212,AP0059,AP0076,1/13/2025 1:55,1/13/2025 4:19,Airbus A350-900,Completed,115,118
FL000360,UA,UA74,AP0060,AP0077,11/15/2025 13:18,11/15/2025 17:32,Airbus A350-900,Completed,102,108
FL000361,TG,TG895,AP0061,AP0078,2/16/2025 21:56,2/16/2025 23:35,Boeing 777-300ER,Completed,123,132
FL000362,QF,QF865,AP0062,AP0079,9/30/2025 22:52,10/1/2025 4:28,Boeing 787-9,Completed,138,118
FL000363,EK,EK689,AP0063,AP0080,5/24/2025 11:48,5/25/2025 1:35,Airbus A350-900,Completed,138,118
FL000364,AF,AF93,AP0064,AP0081,5/21/2025 21:06,5/21/2025 22:58,Airbus A350-900,Completed,117,108
FL000365,MH,MH1990,AP0065,AP0082,12/21/2025 4:17,12/21/2025 18:38,Airbus A350-900,Completed,102,118
FL000366,SQ,SQ660,AP0066,AP0083,11/28/2025 19:47,11/29/2025 10:34,Airbus A320,Completed,113,108
FL000367,SQ,SQ5179,AP0067,AP0084,3/6/2025 1:58,3/6/2025 16:14,Boeing 777-300ER,Completed,102,108
FL000368,CX,CX781,AP0068,AP0085,2/6/2025 5:47,2/6/2025 17:38,Airbus A320,Completed,105,132
FL000369,UA,UA51,AP0069,AP0086,7/17/2025 23:42,7/18/2025 5:55,Airbus A350-900,Completed,123,118
FL000370,EK,EK55,AP0070,AP0087,9/15/2025 16:22,9/16/2025 6:38,Boeing 777-300ER,Completed,123,110
FL000371,QF,QF691,AP0071,AP0088,6/4/2025 15:15,6/5/2025 4:49,Boeing 787-9,Completed,101,118
FL000372,UA,UA8214,AP0072,AP0089,9/24/2025 16:39,9/24/2025 20:11,Boeing 787-9,Delayed,115,132
FL000373,JL,JL808,AP0073,AP0090,10/11/2025 13:39,10/12/2025 3:39,Airbus A320,Completed,123,108
FL000374,UA,UA29,AP0074,AP0091,6/19/2025 11:42,6/19/2025 14:17,Boeing 737-800,Completed,131,110
FL000375,JL,JL24,AP0075,AP0092,10/23/2025 9:21,10/23/2025 20:12,Boeing 777-300ER,Completed,113,108
FL000376,LH,LH800,AP0076,AP0093,11/21/2025 13:14,11/21/2025 15:26,Boeing 737-800,Completed,101,108
FL000377,TG,TG4179,AP0077,AP0094,7/3/2025 15:29,7/3/2025 18:09,Boeing 787-9,Completed,119,108
FL000378,KE,KE9935,AP0078,AP0095,10/14/2025 6:17,10/14/2025 9:23,Boeing 737-800,Completed,111,132
FL000379,MH,MH7722,AP0079,AP0096,2/28/2025 17:30,2/28/2025 21:11,Airbus A320,Completed,111,110
FL000380,SQ,SQ6988,AP0080,AP0097,5/26/2025 16:20,5/26/2025 21:48,Boeing 787-9,Completed,133,108
FL000381,TG,TG4374,AP0081,AP0098,5/8/2025 19:52,5/9/2025 10:39,Airbus A320,Completed,119,132
FL000382,MH,MH862,AP0082,AP0099,6/19/2025 7:59,6/19/2025 13:34,Airbus A350-900,Completed,104,132
FL000383,LH,LH216,AP0083,AP0100,4/6/2025 0:52,4/6/2025 9:09,Boeing 787-9,Completed,117,108
FL000384,QF,QF237,AP0084,AP0101,10/7/2025 3:39,10/7/2025 19:17,Airbus A320,Completed,102,110
FL000385,CX,CX134,AP0085,AP0102,6/1/2025 3:44,6/1/2025 6:56,Boeing 787-9,Completed,115,110
FL000386,AF,AF8921,AP0086,AP0103,6/24/2025 5:41,6/24/2025 13:44,Boeing 777-300ER,Completed,133,108
FL000387,MH,MH516,AP0087,AP0104,7/17/2025 6:51,7/17/2025 18:00,Boeing 787-9,Completed,123,132
FL000388,NH,NH9399,AP0088,AP0105,7/21/2025 3:08,7/21/2025 8:08,Boeing 737-800,Completed,107,132
FL000389,SQ,SQ135,AP0089,AP0106,11/15/2025 4:15,11/15/2025 17:42,Boeing 787-9,Completed,133,132
FL000390,AF,AF411,AP0090,AP0107,7/23/2025 0:12,7/23/2025 9:52,Boeing 737-800,Completed,117,110
FL000391,CX,CX369,AP0091,AP0108,9/16/2025 18:33,9/17/2025 8:32,Boeing 777-300ER,Delayed,117,108
FL000392,SQ,SQ667,AP0092,AP0109,5/18/2025 12:18,5/18/2025 21:27,Boeing 787-9,Delayed,138,108
FL000393,SQ,SQ498,AP0093,AP0110,1/30/2025 16:39,1/31/2025 6:58,Airbus A320,Completed,138,132
FL000394,EK,EK504,AP0094,AP0111,5/26/2025 13:20,5/27/2025 4:21,Boeing 787-9,Completed,102,110
FL000395,KE,KE2007,AP0095,AP0112,9/14/2025 15:07,9/15/2025 4:38,Airbus A350-900,Completed,138,118
FL000396,NH,NH8069,AP0096,AP0113,4/23/2025 0:25,4/23/2025 15:25,Airbus A320,Completed,119,118
FL000397,SQ,SQ131,AP0097,AP0114,9/30/2025 23:55,10/1/2025 2:17,Airbus A320,Completed,115,118
FL000398,MH,MH903,AP0098,AP0115,9/22/2025 18:01,9/22/2025 21:32,Boeing 777-300ER,Delayed,119,108
FL000399,SQ,SQ8650,AP0099,AP0116,8/31/2025 9:12,8/31/2025 12:13,Boeing 777-300ER,Completed,104,118
FL000400,EK,EK1660,AP0100,AP0117,8/3/2025 4:27,8/3/2025 15:29,Airbus A350-900,Completed,138,132
FL000401,QF,QF75,AP0101,AP0118,5/4/2025 6:52,5/4/2025 22:23,Airbus A350-900,Completed,138,118
FL000402,TG,TG85,AP0102,AP0119,4/8/2025 16:53,4/8/2025 20:12,Airbus A350-900,Completed,117,132
FL000403,NH,NH144,AP0103,AP0120,2/6/2025 2:54,2/6/2025 5:06,Boeing 737-800,Cancelled,131,118
FL000404,SQ,SQ309,AP0104,AP0121,8/25/2025 2:58,8/25/2025 17:13,Airbus A350-900,Completed,111,108
FL000405,AF,AF197,AP0105,AP0122,10/21/2025 15:25,10/22/2025 5:19,Boeing 737-800,Completed,123,108
FL000406,MH,MH145,AP0106,AP0123,8/10/2025 3:16,8/10/2025 10:10,Airbus A320,Completed,104,118
FL000407,CX,CX107,AP0107,AP0124,9/6/2025 11:59,9/6/2025 17:52,Airbus A320,Completed,133,108
FL000408,MH,MH100,AP0108,AP0125,2/15/2025 21:59,2/16/2025 1:46,Boeing 777-300ER,Completed,105,108
FL000409,JL,JL7212,AP0109,AP0126,1/13/2025 1:55,1/13/2025 4:19,Airbus A350-900,Completed,115,118
FL000410,UA,UA74,AP0110,AP0127,11/15/2025 13:18,11/15/2025 17:32,Airbus A350-900,Completed,102,108
FL000411,TG,TG895,AP0111,AP0128,2/16/2025 21:56,2/16/2025 23:35,Boeing 777-300ER,Completed,123,132
FL000412,QF,QF865,AP0112,AP0129,9/30/2025 22:52,10/1/2025 4:28,Boeing 787-9,Completed,138,118
FL000413,EK,EK689,AP0113,AP0130,5/24/2025 11:48,5/25/2025 1:35,Airbus A350-900,Completed,138,118
FL000414,AF,AF93,AP0114,AP0131,5/21/2025 21:06,5/21/2025 22:58,Airbus A350-900,Completed,117,108
FL000415,MH,MH1990,AP0115,AP0132,12/21/2025 4:17,12/21/2025 18:38,Airbus A350-900,Completed,102,118
FL000416,SQ,SQ660,AP0116,AP0133,11/28/2025 19:47,11/29/2025 10:34,Airbus A320,Completed,113,108
FL000417,SQ,SQ5179,AP0117,AP0134,3/6/2025 1:58,3/6/2025 16:14,Boeing 777-300ER,Completed,102,108
FL000418,CX,CX781,AP0118,AP0135,2/6/2025 5:47,2/6/2025 17:38,Airbus A320,Completed,105,132
FL000419,UA,UA51,AP0119,AP0136,7/17/2025 23:42,7/18/2025 5:55,Airbus A350-900,Completed,123,118
FL000420,EK,EK55,AP0120,AP0137,9/15/2025 16:22,9/16/2025 6:38,Boeing 777-300ER,Completed,123,110
FL000421,QF,QF691,AP0121,AP0138,6/4/2025 15:15,6/5/2025 4:49,Boeing 787-9,Completed,101,118
FL000422,UA,UA8214,AP0122,AP0139,9/24/2025 16:39,9/24/2025 20:11,Boeing 787-9,Completed,115,132
FL000423,JL,JL808,AP0123,AP0140,10/11/2025 13:39,10/12/2025 3:39,Airbus A320,Completed,123,108
FL000424,UA,UA29,AP0124,AP0141,6/19/2025 11:42,6/19/2025 14:17,Boeing 737-800,Delayed,131,110
FL000425,JL,JL24,AP0125,AP0142,10/23/2025 9:21,10/23/2025 20:12,Boeing 777-300ER,Completed,113,108
FL000426,LH,LH800,AP0126,AP0143,11/21/2025 13:14,11/21/2025 15:26,Boeing 737-800,Completed,101,108
FL000427,TG,TG4179,AP0127,AP0144,7/3/2025 15:29,7/3/2025 18:09,Boeing 787-9,Completed,119,108
FL000428,KE,KE9935,AP0128,AP0145,10/14/2025 6:17,10/14/2025 9:23,Boeing 737-800,Completed,111,132
FL000429,MH,MH7722,AP0129,AP0146,2/28/2025 17:30,2/28/2025 21:11,Airbus A320,Completed,111,110
FL000430,SQ,SQ6988,AP0130,AP0147,5/26/2025 16:20,5/26/2025 21:48,Boeing 787-9,Delayed,133,108
FL000431,TG,TG4374,AP0131,AP0148,5/8/2025 19:52,5/9/2025 10:39,Airbus A320,Completed,119,132
FL000432,MH,MH862,AP0132,AP0149,6/19/2025 7:59,6/19/2025 13:34,Airbus A350-900,Completed,104,132
FL000433,LH,LH216,AP0133,AP0150,4/6/2025 0:52,4/6/2025 9:09,Boeing 787-9,Completed,117,108
FL000434,QF,QF237,AP0134,AP0001,10/7/2025 3:39,10/7/2025 19:17,Airbus A320,Completed,102,110
FL000435,CX,CX134,AP0135,AP0002,6/1/2025 3:44,6/1/2025 6:56,Boeing 787-9,Completed,115,110
FL000436,AF,AF8921,AP0136,AP0003,6/24/2025 5:41,6/24/2025 13:44,Boeing 777-300ER,Completed,133,108
FL000437,MH,MH516,AP0137,AP0004,7/17/2025 6:51,7/17/2025 18:00,Boeing 787-9,Completed,123,132
FL000438,NH,NH9399,AP0138,AP0005,7/21/2025 3:08,7/21/2025 8:08,Boeing 737-800,Completed,107,132
FL000439,SQ,SQ135,AP0139,AP0006,11/15/2025 4:15,11/15/2025 17:42,Boeing 787-9,Cancelled,133,132
FL000440,AF,AF411,AP0140,AP0007,7/23/2025 0:12,7/23/2025 9:52,Boeing 737-800,Completed,117,110
FL000441,CX,CX369,AP0141,AP0008,9/16/2025 18:33,9/17/2025 8:32,Boeing 777-300ER,Completed,117,108
FL000442,SQ,SQ667,AP0142,AP0009,5/18/2025 12:18,5/18/2025 21:27,Boeing 787-9,Completed,138,108
FL000443,SQ,SQ498,AP0143,AP0010,1/30/2025 16:39,1/31/2025 6:58,Airbus A320,Completed,138,132
FL000444,EK,EK504,AP0144,AP0011,5/26/2025 13:20,5/27/2025 4:21,Boeing 787-9,Completed,102,110
FL000445,KE,KE2007,AP0145,AP0012,9/14/2025 15:07,9/15/2025 4:38,Airbus A350-900,Completed,138,118
FL000446,NH,NH8069,AP0146,AP0013,4/23/2025 0:25,4/23/2025 15:25,Airbus A320,Delayed,119,118
FL000447,SQ,SQ131,AP0147,AP0014,9/30/2025 23:55,10/1/2025 2:17,Airbus A320,Completed,115,118
FL000448,MH,MH903,AP0148,AP0015,9/22/2025 18:01,9/22/2025 21:32,Boeing 777-300ER,Completed,119,108
FL000449,SQ,SQ8650,AP0149,AP0016,8/31/2025 9:12,8/31/2025 12:13,Boeing 777-300ER,Delayed,104,118
